movieId	title	genres	item_id	i_genre_c	i_title_c
1198	Raiders of the Lost Ark (1981)	Action|Adventure	929	2	2307
1199	Brazil (1985)	Sci-Fi	930	291	434
1200	Aliens (1986)	Action|Sci-Fi|Thriller|War	931	88	90
1201	Good, The Bad and The Ugly, The (1966)	Action|Western	932	95	1173
1202	Withnail and I (1987)	Comedy	933	176	3083
1203	12 Angry Men (1957)	Drama	934	238	9
1204	Lawrence of Arabia (1962)	Adventure|War	935	141	1605
1205	Transformers: The Movie, The (1986)	Action|Animation|Children's|Sci-Fi|Thriller|War	936	40	2887
1206	Clockwork Orange, A (1971)	Sci-Fi	937	291	597
1207	To Kill a Mockingbird (1962)	Drama	938	238	2856
1208	Apocalypse Now (1979)	Drama|War	939	261	167
1209	Once Upon a Time in the West (1969)	Western	940	297	2071
1210	Star Wars: Episode VI - Return of the Jedi (1983)	Action|Adventure|Romance|Sci-Fi|War	941	30	2671
1211	Wings of Desire (Der Himmel über Berlin) (1987)	Comedy|Drama|Romance	942	187	3074
1212	Third Man, The (1949)	Mystery|Thriller	943	286	2809
1213	GoodFellas (1990)	Crime|Drama	944	216	1174
1214	Alien (1979)	Action|Horror|Sci-Fi|Thriller	945	77	86
1215	Army of Darkness (1993)	Action|Adventure|Comedy|Horror|Sci-Fi	946	12	181
1216	Big Blue, The (Le Grand Bleu) (1988)	Adventure|Romance	947	136	324
1217	Ran (1985)	Drama|War	948	261	2317
1218	Killer, The (Die xue shuang xiong) (1989)	Action|Thriller	949	92	1538
1219	Psycho (1960)	Horror|Thriller	950	277	2276
1220	Blues Brothers, The (1980)	Action|Comedy|Musical	951	49	392
1221	Godfather: Part II, The (1974)	Action|Crime|Drama	952	57	1147
1222	Full Metal Jacket (1987)	Action|Drama|War	953	73	1081
1223	Grand Day Out, A (1992)	Animation|Comedy	954	154	1186
1224	Henry V (1989)	Drama|War	955	261	1296
1225	Amadeus (1984)	Drama	956	238	109
1226	Quiet Man, The (1952)	Comedy|Romance	957	206	2301
1227	Once Upon a Time in America (1984)	Crime|Drama|Thriller	958	224	2070
1228	Raging Bull (1980)	Drama	959	238	2306
1230	Annie Hall (1977)	Comedy|Romance	960	206	158
1231	Right Stuff, The (1983)	Drama	961	238	2376
1232	Stalker (1979)	Mystery|Sci-Fi	962	284	2651
1233	Boat, The (Das Boot) (1981)	Action|Drama|War	963	73	393
1234	Sting, The (1973)	Comedy|Crime	964	177	2691
1235	Harold and Maude (1971)	Comedy	965	176	1260
1236	Trust (1990)	Comedy|Drama	966	185	2907
1237	Seventh Seal, The (Sjunde inseglet, Det) (1957)	Drama	967	238	2502
1238	Local Hero (1983)	Comedy	968	176	1658
1240	Terminator, The (1984)	Action|Sci-Fi|Thriller	969	87	2782
1241	Braindead (1992)	Comedy|Horror	970	195	429
1242	Glory (1989)	Action|Drama|War	971	73	1140
1243	Rosencrantz and Guildenstern Are Dead (1990)	Comedy|Drama	972	185	2421
1244	Manhattan (1979)	Comedy|Drama|Romance	973	187	1748
1245	Miller's Crossing (1990)	Drama	974	238	1833
1246	Dead Poets Society (1989)	Drama	975	238	731
1247	Graduate, The (1967)	Drama|Romance	976	251	1184
1248	Touch of Evil (1958)	Crime|Film-Noir|Thriller	977	228	2876
1249	Nikita (La Femme Nikita) (1990)	Thriller	978	295	2014
1250	Bridge on the River Kwai, The (1957)	Drama|War	979	261	449
1251	8 1/2 (1963)	Drama	980	238	25
1252	Chinatown (1974)	Film-Noir|Mystery|Thriller	981	266	556
1253	Day the Earth Stood Still, The (1951)	Drama|Sci-Fi	982	257	719
1254	Treasure of the Sierra Madre, The (1948)	Adventure	983	96	2889
1255	Bad Taste (1987)	Comedy|Horror	984	195	232
1256	Duck Soup (1933)	Comedy|War	985	213	838
1257	Better Off Dead... (1985)	Comedy	986	176	311
1258	Shining, The (1980)	Horror	987	271	2534
1259	Stand by Me (1986)	Adventure|Comedy|Drama	988	121	2653
1260	M (1931)	Crime|Film-Noir|Thriller	989	228	1708
1261	Evil Dead II (Dead By Dawn) (1987)	Action|Adventure|Comedy|Horror	990	11	905
1262	Great Escape, The (1963)	Adventure|War	991	141	1198
1263	Deer Hunter, The (1978)	Drama|War	992	261	752
1264	Diva (1981)	Action|Drama|Mystery|Romance|Thriller	993	67	791
1265	Groundhog Day (1993)	Comedy|Romance	994	206	1215
1266	Unforgiven (1992)	Western	995	297	2943
1267	Manchurian Candidate, The (1962)	Film-Noir|Thriller	996	270	1747
1268	Pump Up the Volume (1990)	Drama	997	238	2282
1269	Arsenic and Old Lace (1944)	Comedy|Mystery|Thriller	998	205	184
1270	Back to the Future (1985)	Comedy|Sci-Fi	999	210	222
1271	Fried Green Tomatoes (1991)	Drama	1000	238	1070
1272	Patton (1970)	Drama|War	1001	261	2145
1273	Down by Law (1986)	Comedy|Drama	1002	185	814
1274	Akira (1988)	Adventure|Animation|Sci-Fi|Thriller	1003	105	78
1275	Highlander (1986)	Action|Adventure	1004	2	1315
1276	Cool Hand Luke (1967)	Comedy|Drama	1005	185	637
1277	Cyrano de Bergerac (1990)	Action|Drama|Romance	1006	68	693
1278	Young Frankenstein (1974)	Comedy|Horror	1007	195	3117
1279	Night on Earth (1991)	Comedy|Drama	1008	185	2003
1280	Raise the Red Lantern (1991)	Drama	1009	238	2311
1281	Great Dictator, The (1940)	Comedy	1010	176	1197
1282	Fantasia (1940)	Animation|Children's|Musical	1011	152	941
1283	High Noon (1952)	Western	1012	297	1311
1284	Big Sleep, The (1946)	Film-Noir|Mystery	1013	265	336
1285	Heathers (1989)	Comedy	1014	176	1279
1286	Somewhere in Time (1980)	Drama|Romance	1015	251	2607
1287	Ben-Hur (1959)	Action|Adventure|Drama	1016	19	296
1288	This Is Spinal Tap (1984)	Comedy|Drama|Musical	1017	186	2814
1289	Koyaanisqatsi (1983)	Documentary|War	1018	237	1564
1290	Some Kind of Wonderful (1987)	Drama|Romance	1019	251	2600
1291	Indiana Jones and the Last Crusade (1989)	Action|Adventure	1020	2	1428
1292	Being There (1979)	Comedy	1021	176	290
1293	Gandhi (1982)	Drama	1022	238	1095
1294	M*A*S*H (1970)	Comedy|War	1023	213	1709
1295	Unbearable Lightness of Being, The (1988)	Drama	1024	238	2935
1296	Room with a View, A (1986)	Drama|Romance	1025	251	2416
1297	Real Genius (1985)	Comedy	1026	176	2330
1298	Pink Floyd - The Wall (1982)	Drama|Musical|War	1027	246	2191
1299	Killing Fields, The (1984)	Drama|War	1028	261	1539
1300	My Life as a Dog (Mitt liv som hund) (1985)	Drama	1029	238	1945
1301	Forbidden Planet (1956)	Sci-Fi	1030	291	1031
1302	Field of Dreams (1989)	Drama	1031	238	973
1303	Man Who Would Be King, The (1975)	Adventure	1032	96	1737
1304	Butch Cassidy and the Sundance Kid (1969)	Action|Comedy|Western	1033	55	482
1305	Paris, Texas (1984)	Drama	1034	238	2135
1306	Until the End of the World (Bis ans Ende der Welt) (1991)	Drama|Sci-Fi	1035	257	2946
1307	When Harry Met Sally... (1989)	Comedy|Romance	1036	206	3033
1310	Hype! (1996)	Documentary	1037	234	1381
1312	Female Perversions (1996)	Drama	1038	238	970
1317	I'm Not Rappaport (1996)	Comedy	1039	176	1395
1320	Alien³ (1992)	Action|Horror|Sci-Fi|Thriller	1040	77	91
1321	American Werewolf in London, An (1981)	Horror	1041	271	127
1326	Amityville II: The Possession (1982)	Horror	1042	271	132
1327	Amityville Horror, The (1979)	Horror	1043	271	131
1329	Blood For Dracula (Andy Warhol's Dracula) (1974)	Horror	1044	271	374
1330	April Fool's Day (1986)	Comedy|Horror	1045	195	173
1331	Audrey Rose (1977)	Horror	1046	271	199
1332	Believers, The (1987)	Horror|Thriller	1047	277	291
1333	Birds, The (1963)	Horror	1048	271	345
1334	Blob, The (1958)	Horror|Sci-Fi	1049	275	371
1336	Body Parts (1991)	Horror	1050	271	396
1337	Body Snatcher, The (1945)	Horror	1051	271	398
1339	Bram Stoker's Dracula (1992)	Horror|Romance	1052	274	430
1340	Bride of Frankenstein (1935)	Horror	1053	271	445
1341	Burnt Offerings (1976)	Horror	1054	271	479
1342	Candyman (1992)	Horror	1055	271	497
1343	Cape Fear (1991)	Thriller	1056	295	500
1344	Cape Fear (1962)	Film-Noir|Thriller	1057	270	499
1345	Carrie (1976)	Horror	1058	271	508
1346	Cat People (1982)	Horror	1059	271	515
1347	Nightmare on Elm Street, A (1984)	Horror	1060	271	2011
1348	Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)	Horror	1061	271	2032
1349	Nosferatu a Venezia (1986)	Horror	1062	271	2033
1350	Omen, The (1976)	Horror	1063	271	2062
1351	Blood & Wine (1997)	Drama	1064	238	372
1352	Albino Alligator (1996)	Crime|Thriller	1065	233	82
1353	Mirror Has Two Faces, The (1996)	Comedy|Romance	1066	206	1840
1354	Breaking the Waves (1996)	Drama	1067	238	442
1355	Nightwatch (1997)	Horror|Thriller	1068	277	2013
1356	Star Trek: First Contact (1996)	Action|Adventure|Sci-Fi	1069	33	2663
1357	Shine (1996)	Drama|Romance	1070	251	2533
1358	Sling Blade (1996)	Drama|Thriller	1071	259	2572
1359	Jingle All the Way (1996)	Adventure|Children's|Comedy	1072	107	1489
1361	Paradise Lost: The Child Murders at Robin Hood Hills (1996)	Documentary	1073	234	2128
1362	Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)	Drama	1074	238	1097
1363	Preacher's Wife, The (1996)	Drama	1075	238	2244
1365	Ridicule (1996)	Drama	1076	238	2375
1366	Crucible, The (1996)	Drama	1077	238	675
1367	101 Dalmatians (1996)	Children's|Comedy	1078	160	8
1370	Die Hard 2 (1990)	Action|Thriller	1079	92	779
1371	Star Trek: The Motion Picture (1979)	Action|Adventure|Sci-Fi	1080	33	2666
1372	Star Trek VI: The Undiscovered Country (1991)	Action|Adventure|Sci-Fi	1081	33	2662
1373	Star Trek V: The Final Frontier (1989)	Action|Adventure|Sci-Fi	1082	33	2661
1374	Star Trek: The Wrath of Khan (1982)	Action|Adventure|Sci-Fi	1083	33	2667
1375	Star Trek III: The Search for Spock (1984)	Action|Adventure|Sci-Fi	1084	33	2659
1376	Star Trek IV: The Voyage Home (1986)	Action|Adventure|Sci-Fi	1085	33	2660
1377	Batman Returns (1992)	Action|Adventure|Comedy|Crime	1086	10	262
1378	Young Guns (1988)	Action|Comedy|Western	1087	55	3118
1379	Young Guns II (1990)	Action|Comedy|Western	1088	55	3119
1380	Grease (1978)	Comedy|Musical|Romance	1089	201	1193
1381	Grease 2 (1982)	Comedy|Musical|Romance	1090	201	1194
1382	Marked for Death (1990)	Action|Drama	1091	64	1759
1385	Under Siege (1992)	Action	1092	1	2936
1387	Jaws (1975)	Action|Horror	1093	75	1475
1388	Jaws 2 (1978)	Action|Horror	1094	75	1476
1389	Jaws 3-D (1983)	Action|Horror	1095	75	1477
1390	My Fellow Americans (1996)	Comedy	1096	176	1940
1391	Mars Attacks! (1996)	Action|Comedy|Sci-Fi|War	1097	53	1763
1392	Citizen Ruth (1996)	Comedy|Drama	1098	185	573
1393	Jerry Maguire (1996)	Drama|Romance	1099	251	1485
1394	Raising Arizona (1987)	Comedy	1100	176	2314
1395	Tin Men (1987)	Comedy|Drama	1101	185	2846
1396	Sneakers (1992)	Crime|Drama|Sci-Fi	1102	223	2584
1397	Bastard Out of Carolina (1996)	Drama	1103	238	258
1398	In Love and War (1996)	Romance|War	1104	289	1411
1399	Marvin's Room (1996)	Drama	1105	238	1765
1401	Ghosts of Mississippi (1996)	Drama	1106	238	1125
1404	Night Falls on Manhattan (1997)	Crime|Drama	1107	216	1995
1405	Beavis and Butt-head Do America (1996)	Animation|Comedy	1108	154	279
1406	Cérémonie, La (1995)	Drama	1109	238	694
1407	Scream (1996)	Horror|Thriller	1110	277	2475
1408	Last of the Mohicans, The (1992)	Action|Romance|War	1111	85	1600
1409	Michael (1996)	Comedy|Romance	1112	206	1814
1410	Evening Star, The (1996)	Comedy|Drama	1113	185	899
1411	Hamlet (1996)	Drama	1114	238	1241
1412	Some Mother's Son (1996)	Drama	1115	238	2602
1413	Whole Wide World, The (1996)	Drama	1116	238	3055
1414	Mother (1996)	Comedy	1117	176	1878
1415	Thieves (Voleurs, Les) (1996)	Crime|Drama|Romance	1118	221	2800
1416	Evita (1996)	Drama|Musical	1119	245	906
1417	Portrait of a Lady, The (1996)	Drama	1120	238	2236
1419	Walkabout (1971)	Drama	1121	238	2992
1420	Message to Love: The Isle of Wight Festival (1996)	Documentary	1122	234	1806
1421	Grateful Dead (1995)	Documentary	1123	234	1191
1422	Murder at 1600 (1997)	Mystery|Thriller	1124	286	1915
1423	Hearts and Minds (1996)	Drama	1125	238	1277
1425	Fierce Creatures (1997)	Comedy	1126	176	975
1427	Turbulence (1997)	Thriller	1127	295	2911
1428	Angel Baby (1995)	Drama	1128	238	146
1429	Jackie Chan's First Strike (1996)	Action	1129	1	1466
1431	Beverly Hills Ninja (1997)	Action|Comedy	1130	43	315
1432	Metro (1997)	Action	1131	1	1809
1437	Cement Garden, The (1993)	Drama	1132	238	528
1438	Dante's Peak (1997)	Action|Thriller	1133	92	709
1439	Meet Wally Sparks (1997)	Comedy	1134	176	1795
1440	Amos & Andrew (1993)	Comedy	1135	176	134
1441	Benny & Joon (1993)	Comedy|Romance	1136	206	300
1442	Prefontaine (1997)	Drama	1137	238	2247
1445	McHale's Navy (1997)	Comedy|War	1138	213	1786
1446	Kolya (1996)	Comedy	1139	176	1563
1447	Gridlock'd (1997)	Crime	1140	215	1211
1449	Waiting for Guffman (1996)	Comedy	1141	176	2985
1450	Prisoner of the Mountains (Kavkazsky Plennik) (1996)	War	1142	296	2262
1453	Beautician and the Beast, The (1997)	Comedy|Romance	1143	206	273
1454	SubUrbia (1997)	Comedy	1144	176	2712
1456	Pest, The (1997)	Comedy	1145	176	2166
1457	Fools Rush In (1997)	Comedy|Romance	1146	206	1021
1458	Touch (1997)	Romance	1147	287	2875
1459	Absolute Power (1997)	Mystery|Thriller	1148	286	36
1460	That Darn Cat! (1997)	Children's|Comedy|Mystery	1149	164	2790
1461	Vegas Vacation (1997)	Comedy	1150	176	2963
1463	That Old Feeling (1997)	Comedy|Romance	1151	206	2791
1464	Lost Highway (1997)	Mystery	1152	282	1680
1465	Rosewood (1997)	Drama	1153	238	2423
1466	Donnie Brasco (1997)	Crime|Drama	1154	216	803
1468	Booty Call (1997)	Comedy|Romance	1155	206	410
1472	City of Industry (1997)	Crime|Thriller	1156	233	579
1473	Best Men (1997)	Action|Comedy|Crime|Drama	1157	45	306
1474	Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)	Children's|Comedy	1158	160	1509
1475	Kama Sutra: A Tale of Love (1996)	Romance	1159	287	1518
1476	Private Parts (1997)	Comedy|Drama	1160	185	2264
1477	Love Jones (1997)	Romance	1161	287	1691
1479	Saint, The (1997)	Action|Romance|Thriller	1162	84	2453
1480	Smilla's Sense of Snow (1997)	Action|Drama|Thriller	1163	71	2580
1482	Van, The (1996)	Comedy|Drama	1164	185	2960
1483	Crash (1996)	Drama|Thriller	1165	259	652
1484	Daytrippers, The (1996)	Mystery	1166	282	723
1485	Liar Liar (1997)	Comedy	1167	176	1618
1487	Selena (1997)	Drama|Musical	1168	245	2490
1488	Devil's Own, The (1997)	Action|Drama|Thriller|War	1169	72	773
1489	Cats Don't Dance (1997)	Animation|Children's|Musical	1170	152	519
1493	Love and Other Catastrophes (1996)	Romance	1171	287	1698
1496	Anna Karenina (1997)	Drama|Romance	1172	251	155
1497	Double Team (1997)	Action	1173	1	811
1498	Inventing the Abbotts (1997)	Drama|Romance	1174	251	1443
1499	Anaconda (1997)	Action|Adventure|Thriller	1175	37	135
1500	Grosse Pointe Blank (1997)	Comedy|Crime	1176	177	1214
1502	Kissed (1996)	Romance	1177	287	1559
1503	8 Heads in a Duffel Bag (1997)	Comedy	1178	176	27
1504	Hollow Reed (1996)	Drama	1179	238	1325
1507	Paradise Road (1997)	Drama|War	1180	261	2129
1508	Traveller (1997)	Drama	1181	238	2888
1509	All Over Me (1997)	Drama	1182	238	97
1511	A Chef in Love (1996)	Comedy	1183	176	30
1513	Romy and Michele's High School Reunion (1997)	Comedy	1184	176	2413
1515	Volcano (1997)	Drama|Thriller	1185	259	2981
1516	Children of the Revolution (1996)	Comedy	1186	176	554
1517	Austin Powers: International Man of Mystery (1997)	Comedy	1187	176	201
1518	Breakdown (1997)	Action|Thriller	1188	92	436
1523	Truth or Consequences, N.M. (1997)	Action|Crime|Romance	1189	61	2909
1525	Warriors of Virtue (1997)	Action|Adventure|Children's|Fantasy	1190	7	3001
1526	Fathers' Day (1997)	Comedy	1191	176	961
1527	Fifth Element, The (1997)	Action|Sci-Fi	1192	86	976
1529	Nowhere (1997)	Drama	1193	238	2041
1531	Losing Chase (1996)	Drama	1194	238	1676
1533	Promise, The (La Promesse) (1996)	Drama	1195	238	2273
1535	Love! Valour! Compassion! (1997)	Drama|Romance	1196	251	1701
1537	Shall We Dance? (Shall We Dansu?) (1996)	Comedy	1197	176	2519
1541	Addicted to Love (1997)	Comedy|Romance	1198	206	45
1542	Brassed Off (1996)	Comedy|Drama|Romance	1199	187	432
1544	Lost World: Jurassic Park, The (1997)	Action|Adventure|Sci-Fi|Thriller	1200	34	1683
1545	Ponette (1996)	Drama	1201	238	2229
1546	Schizopolis (1996)	Comedy	1202	176	2472
1547	Shiloh (1997)	Children's|Drama	1203	167	2532
1549	Rough Magic (1995)	Drama|Romance	1204	251	2424
1550	Trial and Error (1997)	Comedy|Romance	1205	206	2892
1551	Buddy (1997)	Adventure|Children's|Drama	1206	112	467
1552	Con Air (1997)	Action|Adventure|Thriller	1207	37	621
1554	Pillow Book, The (1995)	Drama|Romance	1208	251	2189
1556	Speed 2: Cruise Control (1997)	Action|Romance|Thriller	1209	84	2635
1562	Batman & Robin (1997)	Action|Adventure|Crime	1210	16	259
1563	Dream With the Fishes (1997)	Drama	1211	238	824
1564	Roseanna's Grave (For Roseanna) (1997)	Comedy|Romance	1212	206	2419
1565	Head Above Water (1996)	Comedy|Thriller	1213	212	1271
1566	Hercules (1997)	Adventure|Animation|Children's|Comedy|Musical	1214	99	1302
1569	My Best Friend's Wedding (1997)	Comedy|Romance	1215	206	1927
1570	Tetsuo II: Body Hammer (1992)	Sci-Fi	1216	291	2785
1571	When the Cats Away (Chacun cherche son chat) (1996)	Comedy|Romance	1217	206	3037
1572	Contempt (Le Mépris) (1963)	Drama	1218	238	630
1573	Face/Off (1997)	Action|Sci-Fi|Thriller	1219	87	928
1575	Gabbeh (1996)	Drama	1220	238	1092
1580	Men in Black (1997)	Action|Adventure|Comedy|Sci-Fi	1221	14	1801
1581	Out to Sea (1997)	Comedy	1222	176	2105
1582	Wild America (1997)	Adventure|Children's	1223	106	3060
1583	Simple Wish, A (1997)	Children's|Fantasy	1224	170	2547
1584	Contact (1997)	Drama|Sci-Fi	1225	257	629
1585	Love Serenade (1996)	Comedy	1226	176	1693
1586	G.I. Jane (1997)	Action|Drama|War	1227	73	1091
1587	Conan the Barbarian (1982)	Action|Adventure	1228	2	622
1588	George of the Jungle (1997)	Children's|Comedy	1229	160	1106
1589	Cop Land (1997)	Crime|Drama|Mystery	1230	219	639
1590	Event Horizon (1997)	Action|Mystery|Sci-Fi|Thriller	1231	80	900
1591	Spawn (1997)	Action|Adventure|Sci-Fi|Thriller	1232	34	2629
1592	Air Bud (1997)	Children's|Comedy	1233	160	68
1593	Picture Perfect (1997)	Comedy|Romance	1234	206	2187
1594	In the Company of Men (1997)	Drama	1235	238	1416
1596	Career Girls (1997)	Drama	1236	238	502
1597	Conspiracy Theory (1997)	Action|Mystery|Romance|Thriller	1237	79	628
1598	Desperate Measures (1998)	Crime|Drama|Thriller	1238	224	762
1599	Steel (1997)	Action	1239	1	2683
1600	She's So Lovely (1997)	Drama|Romance	1240	251	2528
1601	Hoodlum (1997)	Crime|Drama|Film-Noir	1241	217	1340
1603	Mimic (1997)	Sci-Fi|Thriller	1242	292	1834
1604	Money Talks (1997)	Action|Comedy	1243	43	1861
1605	Excess Baggage (1997)	Adventure|Romance	1244	136	908
1606	Kull the Conqueror (1997)	Action|Adventure	1245	2	1569
1608	Air Force One (1997)	Action|Thriller	1246	92	70
1609	187 (1997)	Drama	1247	238	11
1610	Hunt for Red October, The (1990)	Action|Thriller	1248	92	1375
1611	My Own Private Idaho (1991)	Drama	1249	238	1950
1612	Kiss Me, Guido (1997)	Comedy	1250	176	1556
1613	Star Maps (1997)	Drama	1251	238	2658
1614	In & Out (1997)	Comedy	1252	176	1409
1615	Edge, The (1997)	Adventure|Thriller	1253	140	863
1616	Peacemaker, The (1997)	Action|Thriller|War	1254	93	2149
1617	L.A. Confidential (1997)	Crime|Film-Noir|Mystery|Thriller	1255	227	1572
1619	Seven Years in Tibet (1997)	Drama|War	1256	261	2501
1620	Kiss the Girls (1997)	Crime|Drama|Thriller	1257	224	1558
1621	Soul Food (1997)	Drama	1258	238	2616
1623	Wishmaster (1997)	Horror	1259	271	3081
1624	Thousand Acres, A (1997)	Drama	1260	238	2817
1625	Game, The (1997)	Mystery|Thriller	1261	286	1094
1626	Fire Down Below (1997)	Action|Drama|Thriller	1262	71	982
1627	U Turn (1997)	Action|Crime|Mystery	1263	59	2929
1629	MatchMaker, The (1997)	Comedy|Romance	1264	206	1773
1631	Assignment, The (1997)	Thriller	1265	295	193
1633	Ulee's Gold (1997)	Drama	1266	238	2933
1635	Ice Storm, The (1997)	Drama	1267	238	1398
1639	Chasing Amy (1997)	Drama|Romance	1268	251	542
1640	How to Be a Player (1997)	Comedy	1269	176	1364
1641	Full Monty, The (1997)	Comedy	1270	176	1082
1642	Indian Summer (a.k.a. Alive & Kicking) (1996)	Comedy|Drama	1271	185	1426
1643	Mrs. Brown (Her Majesty, Mrs. Brown) (1997)	Drama|Romance	1272	251	1893
1644	I Know What You Did Last Summer (1997)	Horror|Mystery|Thriller	1273	273	1385
1645	Devil's Advocate, The (1997)	Crime|Horror|Mystery|Thriller	1274	230	771
1646	Rocket Man (1997)	Comedy	1275	176	2395
1647	Playing God (1997)	Crime|Thriller	1276	233	2203
1648	House of Yes, The (1997)	Comedy|Drama|Thriller	1277	189	1356
1649	Fast, Cheap & Out of Control (1997)	Documentary	1278	234	954
1650	Washington Square (1997)	Drama	1279	238	3002
1651	Telling Lies in America (1997)	Drama	1280	238	2777
1653	Gattaca (1997)	Drama|Sci-Fi|Thriller	1281	258	1100
1654	FairyTale: A True Story (1997)	Children's|Drama|Fantasy	1282	168	932
1655	Phantoms (1998)	Horror	1283	271	2178
1656	Swept from the Sea (1997)	Romance	1284	287	2742
1657	Wonderland (1997)	Documentary	1285	234	3095
1658	Life Less Ordinary, A (1997)	Romance|Thriller	1286	288	1623
1660	Eve's Bayou (1997)	Drama	1287	238	897
1661	Switchback (1997)	Thriller	1288	295	2747
1662	Gang Related (1997)	Crime	1289	215	1096
1663	Stripes (1981)	Comedy	1290	176	2707
1665	Bean (1997)	Comedy	1291	176	269
1666	Hugo Pool (1997)	Romance	1292	287	1372
1667	Mad City (1997)	Action|Drama	1293	64	1712
1668	One Night Stand (1997)	Drama	1294	238	2079
1669	Tango Lesson, The (1997)	Romance	1295	287	2763
1670	Welcome To Sarajevo (1997)	Drama|War	1296	261	3017
1671	Deceiver (1997)	Crime	1297	215	744
1672	Rainmaker, The (1997)	Drama	1298	238	2310
1673	Boogie Nights (1997)	Drama	1299	238	407
1674	Witness (1985)	Drama|Romance|Thriller	1300	253	3085
1676	Starship Troopers (1997)	Action|Adventure|Sci-Fi|War	1301	36	2676
1677	Critical Care (1997)	Comedy	1302	176	664
1678	Joy Luck Club, The (1993)	Drama	1303	238	1497
1680	Sliding Doors (1998)	Drama|Romance	1304	251	2571
1681	Mortal Kombat: Annihilation (1997)	Action|Adventure	1305	2	1875
1682	Truman Show, The (1998)	Drama	1306	238	2906
1683	Wings of the Dove, The (1997)	Drama|Romance|Thriller	1307	253	3075
1684	Mrs. Dalloway (1997)	Romance	1308	287	1894
1686	Red Corner (1997)	Crime|Thriller	1309	233	2336
1687	Jackal, The (1997)	Action|Thriller	1310	92	1464
1688	Anastasia (1997)	Animation|Children's|Musical	1311	152	137
1689	Man Who Knew Too Little, The (1997)	Comedy|Mystery	1312	202	1734
1690	Alien: Resurrection (1997)	Action|Horror|Sci-Fi	1313	76	89
1692	Alien Escape (1995)	Horror|Sci-Fi	1314	275	87
1693	Amistad (1997)	Drama	1315	238	130
1694	Apostle, The (1997)	Drama	1316	238	169
1695	Artemisia (1997)	Drama	1317	238	186
1696	Bent (1997)	Drama|War	1318	261	301
1699	Butcher Boy, The (1998)	Drama	1319	238	483
1701	Deconstructing Harry (1997)	Comedy|Drama	1320	185	747
1702	Flubber (1997)	Children's|Comedy|Fantasy	1321	162	1012
1703	For Richer or Poorer (1997)	Comedy	1322	176	1026
1704	Good Will Hunting (1997)	Drama	1323	238	1172
1707	Home Alone 3 (1997)	Children's|Comedy	1324	160	1331
1711	Midnight in the Garden of Good and Evil (1997)	Comedy|Crime|Drama|Mystery	1325	179	1821
1713	Mouse Hunt (1997)	Children's|Comedy	1326	160	1880
1715	Office Killer (1997)	Thriller	1327	295	2053
1717	Scream 2 (1997)	Horror|Thriller	1328	277	2476
1719	Sweet Hereafter, The (1997)	Drama	1329	238	2739
1721	Titanic (1997)	Drama|Romance	1330	251	2850
1722	Tomorrow Never Dies (1997)	Action|Romance|Thriller	1331	84	2866
1725	Education of Little Tree, The (1997)	Drama	1332	238	864
1726	Postman, The (1997)	Drama	1333	238	2240
1727	Horse Whisperer, The (1998)	Drama	1334	238	1345
1728	Winter Guest, The (1997)	Drama	1335	238	3078
1729	Jackie Brown (1997)	Crime|Drama	1336	216	1465
1730	Kundun (1997)	Drama	1337	238	1570
1731	Mr. Magoo (1997)	Comedy	1338	176	1886
1732	Big Lebowski, The (1998)	Comedy|Crime|Mystery|Thriller	1339	182	332
1733	Afterglow (1997)	Drama|Romance	1340	251	61
1734	My Life in Pink (Ma vie en rose) (1997)	Comedy|Drama	1341	185	1946
1735	Great Expectations (1998)	Drama|Romance	1342	251	1199
1743	Arguing the World (1996)	Documentary	1343	234	176
1744	Firestorm (1998)	Action|Adventure|Thriller	1344	37	986
1746	Senseless (1998)	Comedy	1345	176	2492
1747	Wag the Dog (1997)	Comedy|Drama	1346	185	2984
1748	Dark City (1998)	Film-Noir|Sci-Fi|Thriller	1347	269	711
1749	Leading Man, The (1996)	Romance	1348	287	1606
1750	Star Kid (1997)	Adventure|Children's|Fantasy|Sci-Fi	1349	116	2656
1752	Hard Rain (1998)	Action|Thriller	1350	92	1256
1753	Half Baked (1998)	Comedy	1351	176	1230
1754	Fallen (1998)	Action|Mystery|Thriller	1352	81	934
1755	Shooting Fish (1997)	Romance	1353	287	2535
1756	Prophecy II, The (1998)	Horror	1354	271	2274
1758	Dangerous Beauty (1998)	Drama	1355	238	706
1759	Four Days in September (1997)	Drama	1356	238	1039
1760	Spice World (1997)	Comedy|Musical	1357	200	2638
1762	Deep Rising (1998)	Action|Horror|Sci-Fi	1358	76	751
1767	Music From Another Room (1998)	Drama|Romance	1359	251	1922
1769	Replacement Killers, The (1998)	Action|Thriller	1360	92	2351
1770	B. Monkey (1998)	Romance|Thriller	1361	288	210
1771	Night Flier (1997)	Horror	1362	271	1996
1772	Blues Brothers 2000 (1998)	Action|Comedy|Musical	1363	49	391
1777	Wedding Singer, The (1998)	Comedy|Romance	1364	206	3014
1779	Sphere (1998)	Adventure|Sci-Fi|Thriller	1365	139	2637
1780	Ayn Rand: A Sense of Life (1997)	Documentary	1366	234	209
1783	Palmetto (1998)	Film-Noir|Mystery|Thriller	1367	266	2121
1784	As Good As It Gets (1997)	Comedy|Drama	1368	185	188
